File: PPVCRevitAddin\annotation_whitelist.csv
````````
ppvc_name,view_name,element_id,annotation_type
PPVC 06_Typ,Elevation D,11779927,Dimension
PPVC 06_Typ,Elevation D,11780139,Dimension
PPVC 06_Typ,Elevation D,11782349,Dimension
PPVC 06_Typ,Elevation D,11782361,Dimension
PPVC 06_Typ,Elevation D,11825828,Dimension
PPVC 06_Typ,Elevation D,11826156,Dimension
PPVC 06_Typ,Elevation D,11826706,Dimension
PPVC 06_Typ,Elevation D,11843485,Dimension
PPVC 06_Typ,Elevation D,11843759,Dimension
PPVC 06_Typ,Elevation D,11844467,Dimension
PPVC 06_Typ,Elevation D,11851945,Dimension
PPVC 06_Typ,Elevation D,11851952,Dimension
PPVC 06_Typ,Elevation D,11534666,TextNote
PPVC 06_Typ,Elevation D,11534675,TextNote
PPVC 06_Typ,Elevation D,11779941,TextNote
PPVC 06_Typ,Elevation D,11782392,TextNote
PPVC 06_Typ,Elevation D,11782403,TextNote
PPVC 07_Typ,Elevation A,12333210,Dimension
PPVC 07_Typ,Elevation A,12333222,Dimension
PPVC 07_Typ,Elevation A,12333245,Dimension
PPVC 07_Typ,Elevation A,12333470,Dimension
PPVC 07_Typ,Elevation A,12333646,Dimension
PPVC 07_Typ,Elevation A,12333763,Dimension
PPVC 07_Typ,Elevation A,12333811,Dimension
PPVC 07_Typ,Elevation A,12333857,Dimension
PPVC 07_Typ,Elevation A,12401380,Dimension
PPVC 07_Typ,Elevation A,12333787,TextNote
PPVC 07_Typ,Elevation A,12333810,TextNote
PPVC 07_Typ,Elevation B,12339167,Dimension
PPVC 07_Typ,Elevation B,12339179,Dimension
PPVC 07_Typ,Elevation B,12340648,Dimension
PPVC 07_Typ,Elevation B,12340706,Dimension
PPVC 07_Typ,Elevation B,12340789,Dimension
PPVC 07_Typ,Elevation B,12340805,Dimension
PPVC 07_Typ,Elevation B,12341022,Dimension
PPVC 07_Typ,Elevation B,12431474,Dimension
PPVC 07_Typ,Elevation B,12431504,Dimension
PPVC 07_Typ,Elevation B,12342428,TextNote
PPVC 07_Typ,Elevation B,12342436,TextNote
PPVC 07_Typ,Elevation B,12342443,TextNote
PPVC 07_Typ,Elevation C,12333973,Dimension
PPVC 07_Typ,Elevation C,12333985,Dimension
PPVC 07_Typ,Elevation C,12334008,Dimension
PPVC 07_Typ,Elevation C,12334766,Dimension
PPVC 07_Typ,Elevation C,12335081,Dimension
PPVC 07_Typ,Elevation C,12335174,Dimension
PPVC 07_Typ,Elevation C,12335208,Dimension
PPVC 07_Typ,Elevation C,12335307,Dimension
PPVC 07_Typ,Elevation C,12335551,Dimension
PPVC 07_Typ,Elevation C,12353467,Dimension
PPVC 07_Typ,Elevation C,12362017,Dimension
PPVC 07_Typ,Elevation C,12362029,Dimension
PPVC 07_Typ,Elevation C,12400506,Dimension
PPVC 07_Typ,Elevation C,12400568,Dimension
PPVC 07_Typ,Elevation C,12400755,Dimension
PPVC 07_Typ,Elevation C,12400762,Dimension
PPVC 07_Typ,Elevation C,12408733,Dimension
PPVC 07_Typ,Elevation C,12417233,Dimension
PPVC 07_Typ,Elevation C,12417240,Dimension
PPVC 07_Typ,Elevation C,12417256,Dimension
PPVC 07_Typ,Elevation C,12425059,Dimension
PPVC 07_Typ,Elevation C,12432178,Dimension
PPVC 07_Typ,Elevation C,12432692,Dimension
PPVC 07_Typ,Elevation C,12433270,Dimension
PPVC 07_Typ,Elevation C,12433449,Dimension
PPVC 07_Typ,Elevation C,12335243,TextNote
PPVC 07_Typ,Elevation C,12335251,TextNote
PPVC 07_Typ,Elevation C,12335258,TextNote
PPVC 07_Typ,Elevation C,12335586,TextNote
PPVC 07_Typ,Elevation C,12335622,TextNote
PPVC 07_Typ,Elevation C,12389066,TextNote
PPVC 07_Typ,Elevation C,12433569,TextNote
PPVC 07_Typ,Elevation D,12335816,Dimension
PPVC 07_Typ,Elevation D,12335828,Dimension
PPVC 07_Typ,Elevation D,12335840,Dimension
PPVC 07_Typ,Elevation D,12336406,Dimension
PPVC 07_Typ,Elevation D,12336452,Dimension
PPVC 07_Typ,Elevation D,12336510,Dimension
PPVC 07_Typ,Elevation D,12336533,Dimension
PPVC 07_Typ,Elevation D,12336801,Dimension
PPVC 07_Typ,Elevation D,12337180,Dimension
PPVC 07_Typ,Elevation D,12337312,Dimension
PPVC 07_Typ,Elevation D,12342563,Dimension
PPVC 07_Typ,Elevation D,12362784,Dimension
PPVC 07_Typ,Elevation D,12362791,Dimension
PPVC 07_Typ,Elevation D,12363343,Dimension
PPVC 07_Typ,Elevation D,12363929,Dimension
PPVC 07_Typ,Elevation D,12363941,Dimension
PPVC 07_Typ,Elevation D,12363977,Dimension
PPVC 07_Typ,Elevation D,12402654,Dimension
PPVC 07_Typ,Elevation D,12403415,Dimension
PPVC 07_Typ,Elevation D,12417428,Dimension
PPVC 07_Typ,Elevation D,12417755,Dimension
PPVC 07_Typ,Elevation D,12419324,Dimension
PPVC 07_Typ,Elevation D,12431036,Dimension
PPVC 07_Typ,Elevation D,12432721,Dimension
PPVC 07_Typ,Elevation D,12442038,Dimension
PPVC 07_Typ,Elevation D,12336476,TextNote
PPVC 07_Typ,Elevation D,12336509,TextNote
PPVC 07_Typ,Elevation D,12337333,TextNote
PPVC 07_Typ,Elevation D,12342527,TextNote
PPVC 07_Typ,Elevation D,12403070,TextNote
PPVC 08_Typ,Elevation A,12305986,Dimension
PPVC 08_Typ,Elevation A,12305998,Dimension
PPVC 08_Typ,Elevation A,12306021,Dimension
PPVC 08_Typ,Elevation A,12306037,Dimension
PPVC 08_Typ,Elevation A,12306101,Dimension
PPVC 08_Typ,Elevation A,12306159,Dimension
PPVC 08_Typ,Elevation A,12306337,Dimension
PPVC 08_Typ,Elevation A,12325314,Dimension
PPVC 08_Typ,Elevation A,12330040,Dimension
PPVC 08_Typ,Elevation A,12357858,Dimension
PPVC 08_Typ,Elevation A,12357958,Dimension
PPVC 08_Typ,Elevation A,12358055,Dimension
PPVC 08_Typ,Elevation A,12366527,Dimension
PPVC 08_Typ,Elevation A,12378224,Dimension
PPVC 08_Typ,Elevation A,12388210,Dimension
PPVC 08_Typ,Elevation A,12388276,Dimension
PPVC 08_Typ,Elevation A,12389312,Dimension
PPVC 08_Typ,Elevation A,12306364,TextNote
PPVC 08_Typ,Elevation A,12330617,TextNote
PPVC 08_Typ,Elevation A,12358369,TextNote
PPVC 08_Typ,Elevation A,12358676,TextNote
PPVC 08_Typ,Elevation B,12309336,Dimension
PPVC 08_Typ,Elevation B,12309349,Dimension
PPVC 08_Typ,Elevation B,12309685,Dimension
PPVC 08_Typ,Elevation B,12309776,Dimension
PPVC 08_Typ,Elevation B,12309879,Dimension
PPVC 08_Typ,Elevation B,12309895,Dimension
PPVC 08_Typ,Elevation B,12309950,Dimension
PPVC 08_Typ,Elevation B,12334194,Dimension
PPVC 08_Typ,Elevation B,12381863,Dimension
PPVC 08_Typ,Elevation B,12310056,TextNote
PPVC 08_Typ,Elevation B,12310064,TextNote
PPVC 08_Typ,Elevation C,12306557,Dimension
PPVC 08_Typ,Elevation C,12308539,Dimension
PPVC 08_Typ,Elevation C,12308562,Dimension
PPVC 08_Typ,Elevation C,12308752,Dimension
PPVC 08_Typ,Elevation C,12308768,Dimension
PPVC 08_Typ,Elevation C,12308775,Dimension
PPVC 08_Typ,Elevation C,12308794,Dimension
PPVC 08_Typ,Elevation C,12309053,Dimension
PPVC 08_Typ,Elevation C,12309110,Dimension
PPVC 08_Typ,Elevation C,12333534,Dimension
PPVC 08_Typ,Elevation C,12333674,Dimension
PPVC 08_Typ,Elevation C,12333681,Dimension
PPVC 08_Typ,Elevation C,12365658,Dimension
PPVC 08_Typ,Elevation C,12365776,Dimension
PPVC 08_Typ,Elevation C,12388315,Dimension
PPVC 08_Typ,Elevation C,12388322,Dimension
PPVC 08_Typ,Elevation C,12308840,TextNote
PPVC 08_Typ,Elevation C,12308848,TextNote
PPVC 08_Typ,Elevation C,12309046,TextNote
PPVC 08_Typ,Elevation C,12365655,TextNote
PPVC 08_Typ,Elevation D,12311752,Dimension
PPVC 08_Typ,Elevation D,12311764,Dimension
PPVC 08_Typ,Elevation D,12312854,Dimension
PPVC 08_Typ,Elevation D,12312866,Dimension
PPVC 08_Typ,Elevation D,12312873,Dimension
PPVC 08_Typ,Elevation D,12312960,Dimension
PPVC 08_Typ,Elevation D,12312984,Dimension
PPVC 08_Typ,Elevation D,12313058,Dimension
PPVC 08_Typ,Elevation D,12313104,Dimension
PPVC 08_Typ,Elevation D,12334395,Dimension
PPVC 08_Typ,Elevation D,12334464,Dimension
PPVC 08_Typ,Elevation D,12335389,Dimension
PPVC 08_Typ,Elevation D,12363192,Dimension
PPVC 08_Typ,Elevation D,12372256,Dimension
PPVC 08_Typ,Elevation D,12372287,Dimension
PPVC 08_Typ,Elevation D,12377469,Dimension
PPVC 08_Typ,Elevation D,12378896,Dimension
PPVC 08_Typ,Elevation D,12313128,TextNote
PPVC 08_Typ,Elevation D,12313136,TextNote
PPVC 08_Typ,Elevation D,12313326,TextNote
PPVC 08_Typ,Elevation D,12367509,TextNote
PPVC 11_Typ,Elevation A,12316506,Dimension
PPVC 11_Typ,Elevation A,12316523,Dimension
PPVC 11_Typ,Elevation A,12316991,Dimension
PPVC 11_Typ,Elevation A,12362635,Dimension
PPVC 11_Typ,Elevation A,12364078,Dimension
PPVC 11_Typ,Elevation A,12364661,Dimension
PPVC 11_Typ,Elevation A,12411363,Dimension
PPVC 11_Typ,Elevation A,12424993,Dimension
PPVC 11_Typ,Elevation A,12316536,TextNote
PPVC 11_Typ,Elevation A,12320135,TextNote
PPVC 11_Typ,Elevation B,12324750,Dimension
PPVC 11_Typ,Elevation B,12327705,Dimension
PPVC 11_Typ,Elevation B,12327760,Dimension
PPVC 11_Typ,Elevation B,12327776,Dimension
PPVC 11_Typ,Elevation B,12327792,Dimension
PPVC 11, 20_Typ,Elevation B,12327804,Dimension
PPVC 11, 20_Typ,Elevation B,12327904,Dimension
PPVC 11, 20_Typ,Elevation B,12328195,Dimension
PPVC 11, 20_Typ,Elevation B,12386900,Dimension
PPVC 11, 20_Typ,Elevation B,12386924,Dimension
PPVC 11, 20_Typ,Elevation B,12398310,Dimension
PPVC 11, 20_Typ,Elevation B,12443310,Dimension
PPVC 11, 20_Typ,Elevation B,12463958,Dimension
PPVC 11, 20_Typ,Elevation B,12464087,Dimension
PPVC 11, 20_Typ,Elevation B,12472367,Dimension
PPVC 11, 20_Typ,Elevation B,12324738,TextNote
PPVC 11, 20_Typ,Elevation B,12324741,TextNote
PPVC 11, 20_Typ,Elevation B,12324817,TextNote
PPVC 11, 20_Typ,Elevation B,12464287,TextNote
PPVC 11, 20_Typ,Elevation C,12318014,Dimension
PPVC 11, 20_Typ,Elevation C,12318021,Dimension
PPVC 11, 20_Typ,Elevation C,12318041,Dimension
PPVC 11, 20_Typ,Elevation C,12318145,Dimension
PPVC 11, 20_Typ,Elevation C,12318249,Dimension
PPVC 11, 20_Typ,Elevation C,12318266,Dimension
PPVC 11, 20_Typ,Elevation C,12322891,Dimension
PPVC 11, 20_Typ,Elevation C,12366010,Dimension
PPVC 11, 20_Typ,Elevation C,12367012,Dimension
PPVC 11, 20_Typ,Elevation C,12367019,Dimension
PPVC 11, 20_Typ,Elevation C,12367657,Dimension
PPVC 11, 20_Typ,Elevation C,12367670,Dimension
PPVC 11, 20_Typ,Elevation C,12425176,Dimension
PPVC 11, 20_Typ,Elevation C,12425264,Dimension
PPVC 11, 20_Typ,Elevation C,12425322,Dimension
PPVC 11, 20_Typ,Elevation C,12441054,Dimension
PPVC 11, 20_Typ,Elevation C,12472729,Dimension
PPVC 11, 20_Typ,Elevation C,12318008,TextNote
PPVC 11, 20_Typ,Elevation C,12326129,TextNote
PPVC 11, 20_Typ,Elevation C,12367696,TextNote
PPVC 11, 20_Typ,Elevation C,12436594,TextNote
PPVC 11, 20_Typ,Elevation C,12475079,TextNote
PPVC 11, 20_Typ,Elevation D,12331790,Dimension
PPVC 11, 20_Typ,Elevation D,12333311,Dimension
PPVC 11, 20_Typ,Elevation D,12333350,Dimension
PPVC 11, 20_Typ,Elevation D,12370336,Dimension
PPVC 11, 20_Typ,Elevation D,12370431,Dimension
PPVC 11, 20_Typ,Elevation D,12370485,Dimension
PPVC 11, 20_Typ,Elevation D,12411846,Dimension
PPVC 11, 20_Typ,Elevation D,12426470,Dimension
PPVC 11, 20_Typ,Elevation D,12442595,Dimension
PPVC 11, 20_Typ,Elevation D,12442921,Dimension
PPVC 11, 20_Typ,Elevation D,12446941,Dimension
PPVC 11, 20_Typ,Elevation D,12459386,Dimension
PPVC 11, 20_Typ,Elevation D,12469025,Dimension
PPVC 11, 20_Typ,Elevation D,12469041,Dimension
PPVC 11, 20_Typ,Elevation D,12469084,Dimension
PPVC 11, 20_Typ,Elevation D,12475887,Dimension
PPVC 11, 20_Typ,Elevation D,12476043,Dimension
PPVC 11, 20_Typ,Elevation D,12521098,Dimension
PPVC 11, 20_Typ,Elevation D,12331536,TextNote
PPVC 11, 20_Typ,Elevation D,12331544,TextNote
PPVC 11, 20_Typ,Elevation D,12394068,TextNote
PPVC 12_Typ,Elevation A,12309963,Dimension
PPVC 12_Typ,Elevation A,12309975,Dimension
PPVC 12_Typ,Elevation A,12310031,Dimension
PPVC 12_Typ,Elevation A,12385707,Dimension
PPVC 12_Typ,Elevation A,12396759,Dimension
PPVC 12_Typ,Elevation A,12401489,Dimension
PPVC 12_Typ,Elevation A,12425083,Dimension
PPVC 12_Typ,Elevation A,12462987,Dimension
PPVC 12_Typ,Elevation A,12309882,TextNote
PPVC 12_Typ,Elevation A,12335778,TextNote
PPVC 12_Typ,Elevation A,12390495,TextNote
PPVC 12_Typ,Elevation B,12312425,Dimension
PPVC 12_Typ,Elevation B,12312453,Dimension
PPVC 12_Typ,Elevation B,12312994,Dimension
PPVC 12_Typ,Elevation B,12320466,Dimension
PPVC 12_Typ,Elevation B,12365709,Dimension
PPVC 12_Typ,Elevation B,12366054,Dimension
PPVC 12_Typ,Elevation B,12403525,Dimension
PPVC 12_Typ,Elevation B,12403546,Dimension
PPVC 12_Typ,Elevation B,12403797,Dimension
PPVC 12_Typ,Elevation B,12320483,TextNote
PPVC 12_Typ,Elevation B,12365163,TextNote
PPVC 12_Typ,Elevation C,12311433,Dimension
PPVC 12_Typ,Elevation C,12312029,Dimension
PPVC 12_Typ,Elevation C,12320180,Dimension
PPVC 12_Typ,Elevation C,12350943,Dimension
PPVC 12_Typ,Elevation C,12352900,Dimension
PPVC 12_Typ,Elevation C,12352968,Dimension
PPVC 12_Typ,Elevation C,12352996,Dimension
PPVC 12_Typ,Elevation C,12369975,Dimension
PPVC 12_Typ,Elevation C,12380016,Dimension
PPVC 12_Typ,Elevation C,12391978,Dimension
PPVC 12_Typ,Elevation C,12402535,Dimension
PPVC 12_Typ,Elevation C,12402557,Dimension
PPVC 12_Typ,Elevation C,12402714,Dimension
PPVC 12_Typ,Elevation C,12418471,Dimension
PPVC 12_Typ,Elevation C,12418697,Dimension
PPVC 12_Typ,Elevation C,12418716,Dimension
PPVC 12_Typ,Elevation C,12430963,Dimension
PPVC 12_Typ,Elevation C,12463406,Dimension
PPVC 12_Typ,Elevation C,12463427,Dimension
PPVC 12_Typ,Elevation C,12466643,Dimension
PPVC 12_Typ,Elevation C,12320342,TextNote
PPVC 12_Typ,Elevation C,12320350,TextNote
PPVC 12_Typ,Elevation C,12419013,TextNote
PPVC 12_Typ,Elevation C,12455854,TextNote
PPVC 12_Typ,Elevation D,12320544,Dimension
PPVC 12_Typ,Elevation D,12364430,Dimension
PPVC 12_Typ,Elevation D,12364470,Dimension
PPVC 12_Typ,Elevation D,12366225,Dimension
PPVC 12_Typ,Elevation D,12366237,Dimension
PPVC 12_Typ,Elevation D,12368718,Dimension
PPVC 12_Typ,Elevation D,12377537,Dimension
PPVC 12_Typ,Elevation D,12391937,Dimension
PPVC 12_Typ,Elevation D,12396586,Dimension
PPVC 12_Typ,Elevation D,12396598,Dimension
PPVC 12_Typ,Elevation D,12404743,Dimension
PPVC 12_Typ,Elevation D,12420519,Dimension
PPVC 12_Typ,Elevation D,12420527,Dimension
PPVC 12_Typ,Elevation D,12420636,Dimension
PPVC 12_Typ,Elevation D,12423504,Dimension
PPVC 12_Typ,Elevation D,12431899,Dimension
PPVC 12_Typ,Elevation D,12432131,Dimension
PPVC 12_Typ,Elevation D,12432269,Dimension
PPVC 12_Typ,Elevation D,12462880,Dimension
PPVC 12_Typ,Elevation D,12315834,TextNote
PPVC 12_Typ,Elevation D,12320542,TextNote
PPVC 12_Typ,Elevation D,12397075,TextNote
PPVC 12_Typ,Elevation D,12465014,TextNote
PPVC 13_Typ,Elevation A,12270661,Dimension
PPVC 13_Typ,Elevation A,12270743,Dimension
PPVC 13_Typ,Elevation A,12270755,Dimension
PPVC 13_Typ,Elevation A,12270853,Dimension
PPVC 13_Typ,Elevation A,12271487,Dimension
PPVC 13_Typ,Elevation A,12292134,Dimension
PPVC 13_Typ,Elevation A,12326477,Dimension
PPVC 13_Typ,Elevation A,12378925,Dimension
PPVC 13_Typ,Elevation A,12383522,Dimension
PPVC 13_Typ,Elevation A,12383529,Dimension
PPVC 13_Typ,Elevation A,12383536,Dimension
PPVC 13_Typ,Elevation A,12428196,Dimension
PPVC 13_Typ,Elevation A,12428235,Dimension
PPVC 13_Typ,Elevation A,12447224,Dimension
PPVC 13_Typ,Elevation A,12454462,Dimension
PPVC 13_Typ,Elevation A,12341231,TextNote
PPVC 13_Typ,Elevation A,12372737,TextNote
PPVC 13_Typ,Elevation B,12275846,Dimension
PPVC 13_Typ,Elevation B,12275862,Dimension
PPVC 13_Typ,Elevation B,12275900,Dimension
PPVC 13_Typ,Elevation B,12276011,Dimension
PPVC 13_Typ,Elevation B,12276396,Dimension
PPVC 13_Typ,Elevation B,12278011,Dimension
PPVC 13_Typ,Elevation B,12278018,Dimension
PPVC 13_Typ,Elevation B,12311532,Dimension
PPVC 13_Typ,Elevation B,12311879,Dimension
PPVC 13_Typ,Elevation B,12323355,Dimension
PPVC 13_Typ,Elevation B,12336282,Dimension
PPVC 13_Typ,Elevation B,12336289,Dimension
PPVC 13_Typ,Elevation B,12336497,Dimension
PPVC 13_Typ,Elevation B,12378721,Dimension
PPVC 13_Typ,Elevation B,12378841,Dimension
PPVC 13_Typ,Elevation B,12378848,Dimension
PPVC 13_Typ,Elevation B,12425286,Dimension
PPVC 13_Typ,Elevation B,12425298,Dimension
PPVC 13_Typ,Elevation B,12445874,Dimension
PPVC 13_Typ,Elevation B,12445881,Dimension
PPVC 13_Typ,Elevation B,12276720,TextNote
PPVC 13_Typ,Elevation B,12276728,TextNote
PPVC 13_Typ,Elevation B,12277653,TextNote
PPVC 13_Typ,Elevation B,12278764,TextNote
PPVC 13_Typ,Elevation B,12311574,TextNote
PPVC 13_Typ,Elevation B,12378858,TextNote
PPVC 13_Typ,Elevation B,12445934,TextNote
PPVC 13_Typ,Elevation B,12450626,TextNote
PPVC 13_Typ,Elevation C,12268548,Dimension
PPVC 13_Typ,Elevation C,12268564,Dimension
PPVC 13_Typ,Elevation C,12268578,Dimension
PPVC 13_Typ,Elevation C,12269808,Dimension
PPVC 13_Typ,Elevation C,12270101,Dimension
PPVC 13_Typ,Elevation C,12270114,Dimension
PPVC 13_Typ,Elevation C,12270221,Dimension
PPVC 13_Typ,Elevation C,12270228,Dimension
PPVC 13_Typ,Elevation C,12270270,Dimension
PPVC 13_Typ,Elevation C,12283468,Dimension
PPVC 13_Typ,Elevation C,12294060,Dimension
PPVC 13_Typ,Elevation C,12294196,Dimension
PPVC 13_Typ,Elevation C,12298024,Dimension
PPVC 13_Typ,Elevation C,12331116,Dimension
PPVC 13_Typ,Elevation C,12354850,Dimension
PPVC 13_Typ,Elevation C,12369251,Dimension
PPVC 13_Typ,Elevation C,12369377,Dimension
PPVC 13_Typ,Elevation C,12369819,Dimension
PPVC 13_Typ,Elevation C,12386382,Dimension
PPVC 13_Typ,Elevation C,12396340,Dimension
PPVC 13_Typ,Elevation C,12424204,Dimension
PPVC 13_Typ,Elevation C,12427913,Dimension
PPVC 13_Typ,Elevation C,12440441,Dimension
PPVC 13_Typ,Elevation C,12443016,Dimension
PPVC 13_Typ,Elevation C,12446766,Dimension
PPVC 13_Typ,Elevation C,12446812,Dimension
PPVC 13_Typ,Elevation C,12446869,Dimension
PPVC 13_Typ,Elevation C,12454484,Dimension
PPVC 13_Typ,Elevation C,12269801,TextNote
PPVC 13_Typ,Elevation C,12269807,TextNote
PPVC 13_Typ,Elevation C,12270264,TextNote
PPVC 13_Typ,Elevation C,12280568,TextNote
PPVC 13_Typ,Elevation C,12370132,TextNote
PPVC 13_Typ,Elevation C,12430821,TextNote
PPVC 13_Typ,Elevation D,12271903,Dimension
PPVC 13_Typ,Elevation D,12272292,Dimension
PPVC 13_Typ,Elevation D,12272311,Dimension
PPVC 13_Typ,Elevation D,12275182,Dimension
PPVC 13_Typ,Elevation D,12302278,Dimension
PPVC 13_Typ,Elevation D,12302285,Dimension
PPVC 13_Typ,Elevation D,12323515,Dimension
PPVC 13_Typ,Elevation D,12323614,Dimension
PPVC 13_Typ,Elevation D,12323760,Dimension
PPVC 13_Typ,Elevation D,12324455,Dimension
PPVC 13_Typ,Elevation D,12325417,Dimension
PPVC 13_Typ,Elevation D,12336728,Dimension
PPVC 13_Typ,Elevation D,12337967,Dimension
PPVC 13_Typ,Elevation D,12339074,Dimension
PPVC 13_Typ,Elevation D,12356745,Dimension
PPVC 13_Typ,Elevation D,12368270,Dimension
PPVC 13_Typ,Elevation D,12385841,Dimension
PPVC 13_Typ,Elevation D,12408350,Dimension
PPVC 13_Typ,Elevation D,12443437,Dimension
PPVC 13_Typ,Elevation D,12302160,TextNote
PPVC 13_Typ,Elevation D,12325573,TextNote
PPVC 13_Typ,Elevation D,12327914,TextNote
PPVC 13_Typ,Elevation D,12338598,TextNote
PPVC 13_Typ,Elevation D,12357102,TextNote
PPVC 13_Typ,Elevation D,12360724,TextNote
PPVC 13_Typ,Elevation D,12370545,TextNote
PPVC 13_Typ,Elevation D,12370590,TextNote
PPVC 15_Typ,Elevation A,11536375,Dimension
PPVC 15_Typ,Elevation A,11536391,Dimension
PPVC 15_Typ,Elevation A,11613517,Dimension
PPVC 15_Typ,Elevation A,11665169,Dimension
PPVC 15_Typ,Elevation A,11683702,Dimension
PPVC 15_Typ,Elevation A,11725099,Dimension
PPVC 15_Typ,Elevation A,11819336,Dimension
PPVC 15_Typ,Elevation A,11819765,Dimension
PPVC 15_Typ,Elevation A,11882199,Dimension
PPVC 15_Typ,Elevation A,11882222,Dimension
PPVC 15_Typ,Elevation A,11545598,TextNote
PPVC 15_Typ,Elevation A,11690101,TextNote
PPVC 15_Typ,Elevation A,11776202,TextNote
PPVC 15_Typ,Elevation B,11540845,Dimension
PPVC 15_Typ,Elevation B,11540882,Dimension
PPVC 15_Typ,Elevation B,11541929,Dimension
PPVC 15_Typ,Elevation B,11542014,Dimension
PPVC 15_Typ,Elevation B,11697959,Dimension
PPVC 15_Typ,Elevation B,11698374,Dimension
PPVC 15_Typ,Elevation B,11701682,Dimension
PPVC 15_Typ,Elevation B,11722117,Dimension
PPVC 15_Typ,Elevation B,11733748,Dimension
PPVC 15_Typ,Elevation B,11759704,Dimension
PPVC 15_Typ,Elevation B,11770931,Dimension
PPVC 15_Typ,Elevation B,11778641,Dimension
PPVC 15_Typ,Elevation B,11778867,Dimension
PPVC 15_Typ,Elevation B,11795220,Dimension
PPVC 15_Typ,Elevation B,11795313,Dimension
PPVC 15_Typ,Elevation B,11809058,Dimension
PPVC 15_Typ,Elevation B,11820075,Dimension
PPVC 15_Typ,Elevation B,11872181,Dimension
PPVC 15_Typ,Elevation B,11874051,Dimension
PPVC 15_Typ,Elevation B,11544121,TextNote
PPVC 15_Typ,Elevation B,11544320,TextNote
PPVC 15_Typ,Elevation B,11545704,TextNote
PPVC 15_Typ,Elevation B,11613796,TextNote
PPVC 15_Typ,Elevation B,11613799,TextNote
PPVC 15_Typ,Elevation B,11770969,TextNote
PPVC 15_Typ,Elevation B,11795328,TextNote
PPVC 15_Typ,Elevation C,11533538,Dimension
PPVC 15_Typ,Elevation C,11533562,Dimension
PPVC 15_Typ,Elevation C,11534083,Dimension
PPVC 15_Typ,Elevation C,11534848,Dimension
PPVC 15_Typ,Elevation C,11629160,Dimension
PPVC 15_Typ,Elevation C,11684582,Dimension
PPVC 15_Typ,Elevation C,11684635,Dimension
PPVC 15_Typ,Elevation C,11686905,Dimension
PPVC 15_Typ,Elevation C,11697603,Dimension
PPVC 15_Typ,Elevation C,11697675,Dimension
PPVC 15_Typ,Elevation C,11718853,Dimension
PPVC 15_Typ,Elevation C,11724494,Dimension
PPVC 15_Typ,Elevation C,11766525,Dimension
PPVC 15_Typ,Elevation C,11797682,Dimension
PPVC 15_Typ,Elevation C,11816800,Dimension
PPVC 15_Typ,Elevation C,11816807,Dimension
PPVC 15_Typ,Elevation C,11823458,Dimension
PPVC 15_Typ,Elevation C,11852328,Dimension
PPVC 15_Typ,Elevation C,11855068,Dimension
PPVC 15_Typ,Elevation C,11882540,Dimension
PPVC 15_Typ,Elevation C,11883630,Dimension
PPVC 15_Typ,Elevation C,11887278,Dimension
PPVC 15_Typ,Elevation C,11887285,Dimension
PPVC 15_Typ,Elevation C,11534666,TextNote
PPVC 15_Typ,Elevation C,11534675,TextNote
PPVC 15_Typ,Elevation C,11775393,TextNote
PPVC 15_Typ,Elevation C,11775404,TextNote
PPVC 15_Typ,Elevation C,11776194,TextNote
PPVC 15_Typ,Elevation C,11794312,TextNote
PPVC 15_Typ,Elevation C,11886364,TextNote
PPVC 15_Typ,Elevation D,11653571,Dimension
PPVC 15_Typ,Elevation D,11668787,Dimension
PPVC 15_Typ,Elevation D,11688295,Dimension
PPVC 15_Typ,Elevation D,11688605,Dimension
PPVC 15_Typ,Elevation D,11688628,Dimension
PPVC 15_Typ,Elevation D,11692872,Dimension
PPVC 15_Typ,Elevation D,11698314,Dimension
PPVC 15_Typ,Elevation D,11720785,Dimension
PPVC 15_Typ,Elevation D,11727047,Dimension
PPVC 15_Typ,Elevation D,11727059,Dimension
PPVC 15_Typ,Elevation D,11751323,Dimension
PPVC 15_Typ,Elevation D,11761577,Dimension
PPVC 15_Typ,Elevation D,11761589,Dimension
PPVC 15_Typ,Elevation D,11779787,Dimension
PPVC 15_Typ,Elevation D,11799126,Dimension
PPVC 15_Typ,Elevation D,11810558,Dimension
PPVC 15_Typ,Elevation D,11810816,Dimension
PPVC 15_Typ,Elevation D,11817506,Dimension
PPVC 15_Typ,Elevation D,11834738,Dimension
PPVC 15_Typ,Elevation D,11835746,Dimension
PPVC 15_Typ,Elevation D,11852972,Dimension
PPVC 15_Typ,Elevation D,11852979,Dimension
PPVC 15_Typ,Elevation D,11877315,Dimension
PPVC 15_Typ,Elevation D,11877861,Dimension
PPVC 15_Typ,Elevation D,11877956,Dimension
PPVC 15_Typ,Elevation D,11877968,Dimension
PPVC 15_Typ,Elevation D,11509645,TextNote
PPVC 15_Typ,Elevation D,11531680,TextNote
PPVC 15_Typ,Elevation D,11531706,TextNote
PPVC 15_Typ,Elevation D,11609111,TextNote
PPVC 15_Typ,Elevation D,11612219,TextNote
PPVC 15_Typ,Elevation D,11757816,TextNote
PPVC 15_Typ,Elevation D,11760731,TextNote
PPVC 15_Typ,Elevation D,11794844,TextNote
PPVC 19_Typ,Elevation A,12321263,Dimension
PPVC 19_Typ,Elevation A,12321275,Dimension
PPVC 19_Typ,Elevation A,12321298,Dimension
PPVC 19_Typ,Elevation A,12321329,Dimension
PPVC 19_Typ,Elevation A,12321368,Dimension
